coin,time,funding_rate,premium
HYPE,2026-04-30 12:00:00.065000+00:00,-2.2365e-06,-0.0005178918
HYPE,2026-04-30 13:00:00.045000+00:00,1.25e-05,-0.0001696683
HYPE,2026-04-30 14:00:00.004000+00:00,1.25e-05,-6.3605e-05
HYPE,2026-04-30 15:00:00.033000+00:00,1.25e-05,-5.17002e-05
HYPE,2026-04-30 16:00:00.003000+00:00,1.25e-05,-0.0001919453
HYPE,2026-04-30 17:00:00.029000+00:00,1.25e-05,-0.0001817763
HYPE,2026-04-30 18:00:00.025000+00:00,1.25e-05,-0.0001368713
HYPE,2026-04-30 19:00:00.030000+00:00,1.25e-05,-5.8007e-05
HYPE,2026-04-30 20:00:00.048000+00:00,1.25e-05,-0.0001017401
HYPE,2026-04-30 21:00:00.009000+00:00,3.4572e-06,-0.0004723424
HYPE,2026-04-30 22:00:00.010000+00:00,-1.17022e-05,-0.0005936176
HYPE,2026-04-30 23:00:00.005000+00:00,1.2768e-06,-0.0004897855
HYPE,2026-05-01 00:00:00.045000+00:00,-3.746e-07,-0.000502997
HYPE,2026-05-01 01:00:00.040000+00:00,1.07781e-05,-0.000413775
HYPE,2026-05-01 02:00:00.073000+00:00,1.25e-05,-0.0001437539
HYPE,2026-05-01 03:00:00.003000+00:00,1.25e-05,-0.0002929649
HYPE,2026-05-01 04:00:00.097000+00:00,1.25e-05,-0.0002417167
HYPE,2026-05-01 05:00:00.029000+00:00,1.25e-05,-0.0001422355
HYPE,2026-05-01 06:00:00.052000+00:00,1.25e-05,-0.0001990883
HYPE,2026-05-01 07:00:00.028000+00:00,1.25e-05,-0.0002244131
HYPE,2026-05-01 08:00:00.049000+00:00,1.25e-05,-0.0001096672
HYPE,2026-05-01 09:00:00.046000+00:00,1.25e-05,-0.0003228896
HYPE,2026-05-01 10:00:00.063000+00:00,1.25e-05,-0.0002898736
HYPE,2026-05-01 11:00:00.046000+00:00,1.25e-05,-0.0003947187
HYPE,2026-05-01 12:00:00.012000+00:00,1.21164e-05,-0.000403069
HYPE,2026-05-01 13:00:00.028000+00:00,-7.58e-07,-0.0005060642
HYPE,2026-05-01 14:00:00.051000+00:00,1.25e-05,-0.000291633
HYPE,2026-05-01 15:00:00.002000+00:00,1.25e-05,-0.000304591
HYPE,2026-05-01 16:00:00.055000+00:00,1.25e-05,-0.0002734084
HYPE,2026-05-01 17:00:00.055000+00:00,1.25e-05,-0.0003496773
HYPE,2026-05-01 18:00:00.043000+00:00,6.4292e-06,-0.0004485665
HYPE,2026-05-01 19:00:00.031000+00:00,1.22145e-05,-0.0004022844
HYPE,2026-05-01 20:00:00.011000+00:00,8.2826e-06,-0.0004337394
HYPE,2026-05-01 21:00:00.059000+00:00,-5.0153e-06,-0.0005401221
HYPE,2026-05-01 22:00:00.054000+00:00,1.25e-05,-0.0003410528
HYPE,2026-05-01 23:00:00.002000+00:00,1.25e-05,-0.0003053946
HYPE,2026-05-02 00:00:00.010000+00:00,1.25e-05,-0.0002496735
HYPE,2026-05-02 01:00:00.070000+00:00,9.4446e-06,-0.0004244429
HYPE,2026-05-02 02:00:00.056000+00:00,1.25e-05,-0.0003043377
HYPE,2026-05-02 03:00:00.038000+00:00,1.25e-05,-0.0002660704
HYPE,2026-05-02 04:00:00.019000+00:00,1.25e-05,-0.0003106314
HYPE,2026-05-02 05:00:00.004000+00:00,1.25e-05,-7.55977e-05
HYPE,2026-05-02 06:00:00.040000+00:00,1.25e-05,-0.0001462012
HYPE,2026-05-02 07:00:00.044000+00:00,1.25e-05,-0.0003843894
HYPE,2026-05-02 08:00:00.031000+00:00,1.25e-05,-8.62709e-05
HYPE,2026-05-02 09:00:00.002000+00:00,3.72869e-05,0.0007982953
HYPE,2026-05-02 10:00:00.010000+00:00,1.25e-05,0.0003013955
HYPE,2026-05-02 11:00:00.041000+00:00,1.25e-05,0.000164644
HYPE,2026-05-02 12:00:00.048000+00:00,1.25e-05,-1.50122e-05
HYPE,2026-05-02 13:00:00.017000+00:00,1.25e-05,-9.55428e-05
HYPE,2026-05-02 14:00:00.025000+00:00,1.25e-05,-6.32271e-05
HYPE,2026-05-02 15:00:00.021000+00:00,1.25e-05,-0.0002753598
HYPE,2026-05-02 16:00:00.033000+00:00,1.25e-05,-0.0002337987
HYPE,2026-05-02 17:00:00.048000+00:00,1.25e-05,-1.14523e-05
HYPE,2026-05-02 18:00:00.025000+00:00,1.25e-05,-1.96017e-05
HYPE,2026-05-02 19:00:00.038000+00:00,1.25e-05,6.77918e-05
HYPE,2026-05-02 20:00:00.064000+00:00,1.25e-05,0.000149322
HYPE,2026-05-02 21:00:00.020000+00:00,1.25e-05,1.31066e-05
HYPE,2026-05-02 22:00:00+00:00,1.25e-05,-7.64373e-05
HYPE,2026-05-02 23:00:00.067000+00:00,1.25e-05,3.24053e-05
HYPE,2026-05-03 00:00:00.049000+00:00,1.25e-05,2.61469e-05
HYPE,2026-05-03 01:00:00.025000+00:00,1.25e-05,-0.0001265223
HYPE,2026-05-03 02:00:00.016000+00:00,1.25e-05,-0.000132253
HYPE,2026-05-03 03:00:00.053000+00:00,1.25e-05,-0.0001177753
HYPE,2026-05-03 04:00:00.034000+00:00,1.25e-05,-6.4988e-06
HYPE,2026-05-03 05:00:00.010000+00:00,1.25e-05,4.89353e-05
HYPE,2026-05-03 06:00:00.024000+00:00,1.25e-05,0.0001644375
HYPE,2026-05-03 07:00:00.004000+00:00,1.25e-05,0.000126314
HYPE,2026-05-03 08:00:00.037000+00:00,1.25e-05,8.10275e-05
HYPE,2026-05-03 09:00:00.018000+00:00,1.25e-05,-2.70431e-05
HYPE,2026-05-03 10:00:00.038000+00:00,1.25e-05,4.25599e-05
HYPE,2026-05-03 11:00:00.052000+00:00,1.25e-05,0.0001361956
HYPE,2026-05-03 12:00:00.047000+00:00,1.25e-05,-4.42523e-05
HYPE,2026-05-03 13:00:00.005000+00:00,1.25e-05,-0.0001258917
HYPE,2026-05-03 14:00:00.027000+00:00,1.25e-05,-0.0002851189
HYPE,2026-05-03 15:00:00.059000+00:00,1.25e-05,-0.0001602017
HYPE,2026-05-03 16:00:00.054000+00:00,1.25e-05,0.0004233187
HYPE,2026-05-03 17:00:00.044000+00:00,1.25e-05,0.0003842236
HYPE,2026-05-03 18:00:00.060000+00:00,1.25e-05,8.22691e-05
HYPE,2026-05-03 19:00:00.014000+00:00,1.25e-05,5.2086e-05
HYPE,2026-05-03 20:00:00.040000+00:00,1.25e-05,5.76278e-05
HYPE,2026-05-03 21:00:00.037000+00:00,1.25e-05,8.82281e-05
HYPE,2026-05-03 22:00:00.024000+00:00,1.25e-05,0.0001123605
HYPE,2026-05-03 23:00:00.039000+00:00,1.25e-05,0.0002359262
HYPE,2026-05-04 00:00:00.030000+00:00,1.25e-05,0.0002494448
HYPE,2026-05-04 01:00:00.063000+00:00,1.25e-05,-4.4896e-06
HYPE,2026-05-04 02:00:00.059000+00:00,1.25e-05,0.0001344873
HYPE,2026-05-04 03:00:00.012000+00:00,1.25e-05,0.0002864982
HYPE,2026-05-04 04:00:00.014000+00:00,1.25e-05,5.26955e-05
HYPE,2026-05-04 05:00:00.025000+00:00,1.25e-05,7.96455e-05
HYPE,2026-05-04 06:00:00.035000+00:00,1.25e-05,0.0004350272
HYPE,2026-05-04 07:00:00.001000+00:00,1.25e-05,0.0003162589
HYPE,2026-05-04 08:00:00.065000+00:00,1.25e-05,9.89916e-05
HYPE,2026-05-04 09:00:00.015000+00:00,1.25e-05,8.64515e-05
HYPE,2026-05-04 10:00:00.011000+00:00,1.25e-05,0.0001839308
HYPE,2026-05-04 11:00:00.065000+00:00,1.25e-05,0.0001924417
HYPE,2026-05-04 12:00:00.066000+00:00,1.25e-05,7.7657e-06
HYPE,2026-05-04 13:00:00.032000+00:00,1.25e-05,3.0525e-06
HYPE,2026-05-04 14:00:00.079000+00:00,1.25e-05,-0.0001620866
HYPE,2026-05-04 15:00:00.062000+00:00,1.25e-05,-0.000169389
HYPE,2026-05-04 16:00:00.030000+00:00,1.25e-05,-0.0003371026
HYPE,2026-05-04 17:00:00.041000+00:00,-1.8619e-06,-0.0005148948
HYPE,2026-05-04 18:00:00.053000+00:00,1.25e-05,-0.0002096899
HYPE,2026-05-04 19:00:00.037000+00:00,1.25e-05,-0.0001060779
HYPE,2026-05-04 20:00:00.060000+00:00,1.25e-05,-1.77585e-05
HYPE,2026-05-04 21:00:00.052000+00:00,1.25e-05,3.08376e-05
HYPE,2026-05-04 22:00:00.075000+00:00,1.25e-05,5.13971e-05
HYPE,2026-05-04 23:00:00.055000+00:00,1.25e-05,-5.0746e-06
HYPE,2026-05-05 00:00:00.021000+00:00,1.25e-05,0.0002465836
HYPE,2026-05-05 01:00:00.040000+00:00,1.25e-05,0.0003449411
HYPE,2026-05-05 02:00:00.044000+00:00,1.25e-05,0.0004186669
HYPE,2026-05-05 03:00:00.039000+00:00,1.25e-05,0.0002949612
HYPE,2026-05-05 04:00:00.016000+00:00,1.25e-05,0.0002724176
HYPE,2026-05-05 05:00:00.057000+00:00,1.25e-05,0.0003458234
HYPE,2026-05-05 06:00:00.006000+00:00,1.25e-05,0.0002719329
HYPE,2026-05-05 07:00:00.052000+00:00,1.25e-05,0.0002823569
HYPE,2026-05-05 08:00:00.055000+00:00,1.25e-05,0.0002998375
HYPE,2026-05-05 09:00:00.016000+00:00,1.25e-05,0.0001066701
HYPE,2026-05-05 10:00:00.002000+00:00,1.25e-05,0.000247809
HYPE,2026-05-05 11:00:00.054000+00:00,1.25e-05,0.0002448006
HYPE,2026-05-05 12:00:00.025000+00:00,1.25e-05,0.000178745
HYPE,2026-05-05 13:00:00.065000+00:00,1.25e-05,0.0001599759
HYPE,2026-05-05 14:00:00.022000+00:00,1.25e-05,-0.0002128294
HYPE,2026-05-05 15:00:00.017000+00:00,1.25e-05,-0.0003276919
HYPE,2026-05-05 16:00:00.028000+00:00,1.25e-05,-0.0001443178
HYPE,2026-05-05 17:00:00.003000+00:00,-1.53772e-05,-0.0006230175
HYPE,2026-05-05 18:00:00.061000+00:00,3.8775e-06,-0.0004689798
HYPE,2026-05-05 19:00:00.036000+00:00,1.25e-05,-0.0001271357
HYPE,2026-05-05 20:00:00.001000+00:00,1.25e-05,-0.0001932892
HYPE,2026-05-05 21:00:00.044000+00:00,1.25e-05,-0.0002992427
HYPE,2026-05-05 22:00:00.066000+00:00,1.25e-05,-3.35127e-05
HYPE,2026-05-05 23:00:00.056000+00:00,1.25e-05,-0.0001266364
HYPE,2026-05-06 00:00:00.026000+00:00,1.25e-05,-0.0001983594
HYPE,2026-05-06 01:00:00.002000+00:00,9.7325e-06,-0.0004221399
HYPE,2026-05-06 02:00:00.010000+00:00,2.4816e-06,-0.0004801472
HYPE,2026-05-06 03:00:00.061000+00:00,-4.56085e-05,-0.0008648678
HYPE,2026-05-06 04:00:00.067000+00:00,-1.81331e-05,-0.0006450646
HYPE,2026-05-06 05:00:00.011000+00:00,-1.94648e-05,-0.000655718
HYPE,2026-05-06 06:00:00.051000+00:00,-3.846e-05,-0.0008076797
HYPE,2026-05-06 07:00:00.046000+00:00,1.25e-05,-0.000313518
HYPE,2026-05-06 08:00:00.014000+00:00,1.25e-05,-0.0003560772
HYPE,2026-05-06 09:00:00.029000+00:00,-4.2802e-06,-0.0005342412
HYPE,2026-05-06 10:00:00.058000+00:00,8.2908e-06,-0.0004336737
HYPE,2026-05-06 11:00:00.012000+00:00,-5.7463e-06,-0.0005459706
HYPE,2026-05-06 12:00:00.046000+00:00,-2.19185e-05,-0.000675348
HYPE,2026-05-06 13:00:00.027000+00:00,-3.03593e-05,-0.0007428747
HYPE,2026-05-06 14:00:00.062000+00:00,1.2853e-06,-0.0004897177
HYPE,2026-05-06 15:00:00.012000+00:00,1.25e-05,0.0004962449
HYPE,2026-05-06 16:00:00.063000+00:00,1.25e-05,-6.7478e-05
HYPE,2026-05-06 17:00:00.019000+00:00,-2.1101e-06,-0.000516881
HYPE,2026-05-06 18:00:00.065000+00:00,1.25e-05,-0.0003980376
HYPE,2026-05-06 19:00:00.068000+00:00,1.25e-05,-0.000232576
HYPE,2026-05-06 20:00:00.077000+00:00,1.25e-05,-0.0002176406
HYPE,2026-05-06 21:00:00.026000+00:00,1.25e-05,-0.0001583449
HYPE,2026-05-06 22:00:00.045000+00:00,1.25e-05,0.0001552895
HYPE,2026-05-06 23:00:00+00:00,1.25e-05,0.0001881933
HYPE,2026-05-07 00:00:00.059000+00:00,1.25e-05,0.0001280105
HYPE,2026-05-07 01:00:00.065000+00:00,1.25e-05,0.0003933173
HYPE,2026-05-07 02:00:00.043000+00:00,1.25e-05,0.0005635957
HYPE,2026-05-07 03:00:00.030000+00:00,1.45896e-05,0.0006167165
HYPE,2026-05-07 04:00:00.026000+00:00,3.66555e-05,0.0007932442
HYPE,2026-05-07 05:00:00.051000+00:00,2.60838e-05,0.0007086701
HYPE,2026-05-07 06:00:00.013000+00:00,2.27311e-05,0.0006818487
HYPE,2026-05-07 07:00:00.061000+00:00,1.25e-05,0.0005769789
HYPE,2026-05-07 08:00:00.060000+00:00,1.25e-05,0.000375724
HYPE,2026-05-07 09:00:00.013000+00:00,1.25e-05,0.0002518862
HYPE,2026-05-07 10:00:00.020000+00:00,1.25e-05,8.29462e-05
HYPE,2026-05-07 11:00:00.037000+00:00,1.25e-05,-4.10544e-05
HYPE,2026-05-07 12:00:00.009000+00:00,1.25e-05,-5.241e-05
HYPE,2026-05-07 13:00:00.041000+00:00,1.25e-05,0.0001185224
HYPE,2026-05-07 14:00:00.079000+00:00,1.25e-05,-0.00011014
HYPE,2026-05-07 15:00:00.021000+00:00,1.25e-05,-5.70378e-05
HYPE,2026-05-07 16:00:00.044000+00:00,1.25e-05,0.0001641304
HYPE,2026-05-07 17:00:00.070000+00:00,1.25e-05,0.0001346496
HYPE,2026-05-07 18:00:00.001000+00:00,1.25e-05,9.81492e-05
HYPE,2026-05-07 19:00:00.025000+00:00,1.25e-05,7.81605e-05
HYPE,2026-05-07 20:00:00.029000+00:00,1.25e-05,-0.0002361018
HYPE,2026-05-07 21:00:00.026000+00:00,1.25e-05,-0.0001175102
HYPE,2026-05-07 22:00:00.025000+00:00,1.25e-05,3.25032e-05
HYPE,2026-05-07 23:00:00.057000+00:00,1.25e-05,-0.0001447183
HYPE,2026-05-08 00:00:00.069000+00:00,1.25e-05,-0.0002181341
HYPE,2026-05-08 01:00:00.002000+00:00,1.25e-05,8.5834e-06
HYPE,2026-05-08 02:00:00.026000+00:00,1.25e-05,2.74418e-05
HYPE,2026-05-08 03:00:00.048000+00:00,1.25e-05,-3.74276e-05
HYPE,2026-05-08 04:00:00.023000+00:00,1.25e-05,-0.0001041028
HYPE,2026-05-08 05:00:00.023000+00:00,1.25e-05,-0.0001975434
HYPE,2026-05-08 06:00:00.012000+00:00,1.25e-05,-0.0001020294
HYPE,2026-05-08 07:00:00.012000+00:00,1.25e-05,-0.0002560471
HYPE,2026-05-08 08:00:00.002000+00:00,1.25e-05,1.04529e-05
HYPE,2026-05-08 09:00:00.038000+00:00,1.25e-05,0.0001582117
HYPE,2026-05-08 10:00:00.074000+00:00,1.25e-05,-3.91303e-05
HYPE,2026-05-08 11:00:00.003000+00:00,1.25e-05,1.72654e-05
HYPE,2026-05-08 12:00:00.055000+00:00,1.25e-05,-0.0003889158
HYPE,2026-05-08 13:00:00.029000+00:00,1.25e-05,-0.0003866779
HYPE,2026-05-08 14:00:00.050000+00:00,1.25e-05,-0.0003811708
HYPE,2026-05-08 15:00:00.064000+00:00,1.25e-05,-0.0002360283
HYPE,2026-05-08 16:00:00.018000+00:00,1.25e-05,-0.0002571998
HYPE,2026-05-08 17:00:00.053000+00:00,1.25e-05,4.778e-06
HYPE,2026-05-08 18:00:00.064000+00:00,1.25e-05,3.0859e-06
HYPE,2026-05-08 19:00:00.038000+00:00,1.25e-05,-7.61605e-05
HYPE,2026-05-08 20:00:00.043000+00:00,1.25e-05,-4.05338e-05
HYPE,2026-05-08 21:00:00.041000+00:00,1.25e-05,-3.4254e-05
HYPE,2026-05-08 22:00:00.054000+00:00,1.25e-05,-2.778e-05
HYPE,2026-05-08 23:00:00.009000+00:00,1.25e-05,-0.0001418218
HYPE,2026-05-09 00:00:00+00:00,1.25e-05,-0.0001678536
HYPE,2026-05-09 01:00:00.009000+00:00,1.25e-05,6.4519e-05
HYPE,2026-05-09 02:00:00.018000+00:00,1.25e-05,0.0003415653
HYPE,2026-05-09 03:00:00.006000+00:00,1.25e-05,0.000200443
HYPE,2026-05-09 04:00:00.003000+00:00,1.25e-05,0.0001854368
HYPE,2026-05-09 05:00:00.047000+00:00,1.25e-05,0.0002521681
HYPE,2026-05-09 06:00:00.038000+00:00,1.25e-05,0.0003687405
HYPE,2026-05-09 07:00:00.036000+00:00,1.25e-05,0.0002814759
HYPE,2026-05-09 08:00:00.024000+00:00,1.25e-05,0.0002127589
HYPE,2026-05-09 09:00:00.062000+00:00,1.25e-05,0.000222536
HYPE,2026-05-09 10:00:00.026000+00:00,1.25e-05,0.0002487998
HYPE,2026-05-09 11:00:00.050000+00:00,1.25e-05,-0.0001705098
HYPE,2026-05-09 12:00:00.059000+00:00,1.25e-05,-0.0003002533
HYPE,2026-05-09 13:00:00+00:00,1.25e-05,-6.78162e-05
HYPE,2026-05-09 14:00:00.040000+00:00,1.25e-05,-0.000378736
HYPE,2026-05-09 15:00:00.053000+00:00,1.25e-05,-0.0003794932
HYPE,2026-05-09 16:00:00.017000+00:00,2.5997e-06,-0.0004792027
HYPE,2026-05-09 17:00:00.001000+00:00,8.486e-07,-0.0004932116
HYPE,2026-05-09 18:00:00.017000+00:00,2.0627e-06,-0.0004834987
HYPE,2026-05-09 19:00:00.018000+00:00,1.25e-05,-0.0003402768
HYPE,2026-05-09 20:00:00.068000+00:00,1.25e-05,-0.0001577102
HYPE,2026-05-09 21:00:00.051000+00:00,1.25e-05,-0.0002619806
HYPE,2026-05-09 22:00:00.008000+00:00,-9.207e-07,-0.0005073653
HYPE,2026-05-09 23:00:00.025000+00:00,1.25e-05,-0.0003481957
HYPE,2026-05-10 00:00:00.032000+00:00,1.25e-05,-0.0001440025
HYPE,2026-05-10 01:00:00.048000+00:00,1.25e-05,-0.0001764714
HYPE,2026-05-10 02:00:00.005000+00:00,1.25e-05,-0.0003180969
HYPE,2026-05-10 03:00:00.065000+00:00,1.25e-05,-0.0001869272
HYPE,2026-05-10 04:00:00.039000+00:00,-3.965e-07,-0.0005031717
HYPE,2026-05-10 05:00:00.002000+00:00,1.25e-05,-0.0002520181
HYPE,2026-05-10 06:00:00.045000+00:00,1.25e-05,-0.0003468212
HYPE,2026-05-10 07:00:00.044000+00:00,1.25e-05,-0.000355607
HYPE,2026-05-10 08:00:00.015000+00:00,1.25e-05,-0.0003899862
HYPE,2026-05-10 09:00:00.013000+00:00,1.25e-05,-0.000214908
HYPE,2026-05-10 10:00:00.065000+00:00,1.25e-05,-0.0002669247
HYPE,2026-05-10 11:00:00+00:00,3.6491e-06,-0.0004708071
HYPE,2026-05-10 12:00:00.050000+00:00,-3.1874e-06,-0.0005254995
HYPE,2026-05-10 13:00:00.020000+00:00,1.25e-05,-0.0003243268
HYPE,2026-05-10 14:00:00.012000+00:00,1.25e-05,-0.0003050842
HYPE,2026-05-10 15:00:00.019000+00:00,1.25e-05,-0.0002255332
HYPE,2026-05-10 16:00:00.019000+00:00,1.25e-05,-2.36368e-05
HYPE,2026-05-10 17:00:00.006000+00:00,1.25e-05,-0.0001223094
HYPE,2026-05-10 18:00:00.007000+00:00,1.25e-05,-0.000279987
HYPE,2026-05-10 19:00:00.038000+00:00,1.4482e-06,-0.0004884141
HYPE,2026-05-10 20:00:00.068000+00:00,1.25e-05,-7.29805e-05
HYPE,2026-05-10 21:00:00.002000+00:00,9.3074e-06,-0.0004255407
HYPE,2026-05-10 22:00:00.042000+00:00,-4.707e-07,-0.0005037653
HYPE,2026-05-10 23:00:00.083000+00:00,-1.8364e-06,-0.0005146913
HYPE,2026-05-11 00:00:00.028000+00:00,4.1033e-06,-0.0004671739
HYPE,2026-05-11 01:00:00.001000+00:00,1.25e-05,-0.0003136269
HYPE,2026-05-11 02:00:00.074000+00:00,9.407e-06,-0.0004247436
HYPE,2026-05-11 03:00:00.051000+00:00,-2.518e-05,-0.0007014402
HYPE,2026-05-11 04:00:00.063000+00:00,2.7067e-06,-0.0004783466
HYPE,2026-05-11 05:00:00.064000+00:00,9.109e-07,-0.0004927125
HYPE,2026-05-11 06:00:00.017000+00:00,-7.6146e-06,-0.0005609166
HYPE,2026-05-11 07:00:00.034000+00:00,1.25e-05,0.0001120002
HYPE,2026-05-11 08:00:00.079000+00:00,1.25e-05,3.81556e-05
HYPE,2026-05-11 09:00:00.051000+00:00,1.25e-05,-0.0002342727
HYPE,2026-05-11 10:00:00.007000+00:00,1.25e-05,-0.0001110422
HYPE,2026-05-11 11:00:00.059000+00:00,1.25e-05,-0.0002778445
HYPE,2026-05-11 12:00:00.038000+00:00,1.25e-05,-0.0003658264
HYPE,2026-05-11 13:00:00.052000+00:00,1.25e-05,-0.0001937033
HYPE,2026-05-11 14:00:00.014000+00:00,1.25e-05,-0.0001149444
HYPE,2026-05-11 15:00:00.033000+00:00,1.25e-05,-0.0001065689
HYPE,2026-05-11 16:00:00.025000+00:00,1.25e-05,0.0001104634
HYPE,2026-05-11 17:00:00.005000+00:00,1.25e-05,-0.0002270654
HYPE,2026-05-11 18:00:00.015000+00:00,1.25e-05,-0.0003748015
HYPE,2026-05-11 19:00:00.033000+00:00,-1.19711e-05,-0.000595769
HYPE,2026-05-11 20:00:00.044000+00:00,-2.33481e-05,-0.0006867845
HYPE,2026-05-11 21:00:00.034000+00:00,-9.7581e-06,-0.0005780648
HYPE,2026-05-11 22:00:00.039000+00:00,-1.03357e-05,-0.0005826854
HYPE,2026-05-11 23:00:00.005000+00:00,-3.3601e-06,-0.0005268807
HYPE,2026-05-12 00:00:00.040000+00:00,1.25e-05,-0.0003888944
HYPE,2026-05-12 01:00:00.019000+00:00,1.6087e-06,-0.0004871307
HYPE,2026-05-12 02:00:00.065000+00:00,1.11564e-05,-0.0004107485
HYPE,2026-05-12 03:00:00.018000+00:00,1.25e-05,-0.000175414
HYPE,2026-05-12 04:00:00.027000+00:00,1.25e-05,4.05347e-05
HYPE,2026-05-12 05:00:00.020000+00:00,1.25e-05,0.0002027746
HYPE,2026-05-12 06:00:00.058000+00:00,1.25e-05,-0.000381328
HYPE,2026-05-12 07:00:00.008000+00:00,1.25e-05,-0.0002792722
HYPE,2026-05-12 08:00:00.010000+00:00,1.25e-05,-6.43504e-05
HYPE,2026-05-12 09:00:00.005000+00:00,1.25e-05,8.03994e-05
HYPE,2026-05-12 10:00:00.036000+00:00,1.25e-05,0.0001213198
HYPE,2026-05-12 11:00:00.001000+00:00,1.25e-05,8.52479e-05
HYPE,2026-05-12 12:00:00.020000+00:00,1.25e-05,-5.71618e-05
HYPE,2026-05-12 13:00:00.033000+00:00,1.25e-05,-0.0002631275
HYPE,2026-05-12 14:00:00.005000+00:00,1.25e-05,-4.2848e-05
HYPE,2026-05-12 15:00:00.008000+00:00,1.25e-05,0.0004671316
HYPE,2026-05-12 16:00:00.023000+00:00,1.25e-05,3.0159e-06
HYPE,2026-05-12 17:00:00.037000+00:00,1.25e-05,-7.08733e-05
HYPE,2026-05-12 18:00:00.037000+00:00,1.25e-05,-5.64806e-05
HYPE,2026-05-12 19:00:00.061000+00:00,1.25e-05,-0.0001136333
HYPE,2026-05-12 20:00:00.021000+00:00,1.25e-05,-2.0904e-05
HYPE,2026-05-12 21:00:00.063000+00:00,1.25e-05,-0.0002174241
HYPE,2026-05-12 22:00:00.054000+00:00,1.25e-05,0.0002542152
HYPE,2026-05-12 23:00:00.054000+00:00,1.25e-05,0.0001249615
HYPE,2026-05-13 00:00:00.016000+00:00,1.25e-05,0.0001374149
HYPE,2026-05-13 01:00:00.036000+00:00,1.25e-05,0.0002669927
HYPE,2026-05-13 02:00:00.050000+00:00,1.25e-05,0.000207576
HYPE,2026-05-13 03:00:00.058000+00:00,1.25e-05,0.0001272519
HYPE,2026-05-13 04:00:00.066000+00:00,1.25e-05,-4.62121e-05
HYPE,2026-05-13 05:00:00.005000+00:00,1.25e-05,-7.26691e-05
HYPE,2026-05-13 06:00:00.016000+00:00,1.25e-05,-0.0002504042
HYPE,2026-05-13 07:00:00.003000+00:00,-6.7434e-06,-0.0005539472
HYPE,2026-05-13 08:00:00.046000+00:00,-3.3103e-06,-0.0005264824
HYPE,2026-05-13 09:00:00.025000+00:00,-8.8799e-06,-0.0005710392
HYPE,2026-05-13 10:00:00.006000+00:00,1.13337e-05,-0.0004093302
HYPE,2026-05-13 11:00:00.013000+00:00,5.8426e-06,-0.0004532595
HYPE,2026-05-13 12:00:00.048000+00:00,1.25e-05,-4.81856e-05
HYPE,2026-05-13 13:00:00.052000+00:00,1.25e-05,-5.31703e-05
HYPE,2026-05-13 14:00:00.024000+00:00,1.25e-05,-8.37301e-05
HYPE,2026-05-13 15:00:00.005000+00:00,1.25e-05,0.0003532298
HYPE,2026-05-13 16:00:00.041000+00:00,1.25e-05,0.0004349007
HYPE,2026-05-13 17:00:00.031000+00:00,1.25e-05,0.0004509287
HYPE,2026-05-13 18:00:00.014000+00:00,1.25e-05,0.0001777828
HYPE,2026-05-13 19:00:00.037000+00:00,1.25e-05,0.0002014093
HYPE,2026-05-13 20:00:00.043000+00:00,1.25e-05,0.0001558505
HYPE,2026-05-13 21:00:00.045000+00:00,1.25e-05,0.0001091996
HYPE,2026-05-13 22:00:00.004000+00:00,1.25e-05,0.000417156
HYPE,2026-05-13 23:00:00.051000+00:00,1.25e-05,0.0004700307
HYPE,2026-05-14 00:00:00.062000+00:00,1.25e-05,0.0001116519
HYPE,2026-05-14 01:00:00.013000+00:00,1.25e-05,0.0003767413
HYPE,2026-05-14 02:00:00.012000+00:00,1.25e-05,0.0003864364
HYPE,2026-05-14 03:00:00.011000+00:00,1.25e-05,0.0002659243
HYPE,2026-05-14 04:00:00.047000+00:00,1.25e-05,0.0005105258
HYPE,2026-05-14 05:00:00.013000+00:00,1.25e-05,7.2252e-06
HYPE,2026-05-14 06:00:00.014000+00:00,1.25e-05,-5.63117e-05
HYPE,2026-05-14 07:00:00.043000+00:00,1.25e-05,-5.50405e-05
HYPE,2026-05-14 08:00:00.035000+00:00,1.25e-05,-0.0001742773
HYPE,2026-05-14 09:00:00.066000+00:00,1.25e-05,-0.0003088524
HYPE,2026-05-14 10:00:00+00:00,1.25e-05,-0.000139955
HYPE,2026-05-14 11:00:00.034000+00:00,1.25e-05,-0.0003221939
HYPE,2026-05-14 12:00:00.001000+00:00,1.25e-05,-0.0003904663
HYPE,2026-05-14 13:00:00.032000+00:00,1.25e-05,0.000347672
HYPE,2026-05-14 14:00:00.002000+00:00,1.25e-05,0.0004212726
HYPE,2026-05-14 15:00:00.003000+00:00,2.42397e-05,0.0006939179
HYPE,2026-05-14 16:00:00.047000+00:00,1.25e-05,0.0001580941
HYPE,2026-05-14 17:00:00.043000+00:00,1.25e-05,-0.0001540313
HYPE,2026-05-14 18:00:00.066000+00:00,1.25e-05,-0.0002736565
HYPE,2026-05-14 19:00:00.050000+00:00,1.25e-05,-0.000191599
HYPE,2026-05-14 20:00:00.004000+00:00,1.25e-05,0.0001247907
HYPE,2026-05-14 21:00:00.042000+00:00,-1.0061e-05,-0.0005804877
HYPE,2026-05-14 22:00:00.026000+00:00,-2.4148e-06,-0.0005193182
HYPE,2026-05-14 23:00:00.062000+00:00,1.25e-05,-0.0003548322
HYPE,2026-05-15 00:00:00.071000+00:00,1.25e-05,-0.0002736608
